,Sign,Type
57841,./lenet_images/JOigcA7iiwWMijrlRzeXBA_1.jpg,warning--railroad-intersection--g3
57842,./lenet_images/JoJ7G2yEGR02nQEVbvQyow_0.jpg,other-sign
57843,./lenet_images/JoJ7G2yEGR02nQEVbvQyow_1.jpg,other-sign
57844,./lenet_images/JoJ7G2yEGR02nQEVbvQyow_2.jpg,warning--turn-left--g1
57845,./lenet_images/JoJ7G2yEGR02nQEVbvQyow_3.jpg,warning--turn-left--g1
57846,./lenet_images/JoJ7G2yEGR02nQEVbvQyow_4.jpg,other-sign
57847,./lenet_images/JoJ7G2yEGR02nQEVbvQyow_5.jpg,complementary--chevron-right--g1
57848,./lenet_images/JoJ7G2yEGR02nQEVbvQyow_6.jpg,complementary--chevron-right--g1
57849,./lenet_images/JoJ7G2yEGR02nQEVbvQyow_7.jpg,other-sign
57850,./lenet_images/JoJ7G2yEGR02nQEVbvQyow_8.jpg,complementary--chevron-right--g1
57851,./lenet_images/JoJ7G2yEGR02nQEVbvQyow_9.jpg,complementary--chevron-right--g1
57852,./lenet_images/JOKjbXeotKJ47W834trAKg_0.jpg,warning--pedestrians-crossing--g1
57853,./lenet_images/JOKjbXeotKJ47W834trAKg_1.jpg,other-sign
57854,./lenet_images/JOKjbXeotKJ47W834trAKg_2.jpg,regulatory--keep-right--g1
57855,./lenet_images/JOKjbXeotKJ47W834trAKg_3.jpg,other-sign
57856,./lenet_images/JOKjbXeotKJ47W834trAKg_4.jpg,other-sign
57857,./lenet_images/JOpdfxkXsmi3HSqAtkbPYw_0.jpg,regulatory--no-parking--g2
57858,./lenet_images/JOpdfxkXsmi3HSqAtkbPYw_1.jpg,regulatory--no-parking--g2
57859,./lenet_images/JOpdfxkXsmi3HSqAtkbPYw_2.jpg,other-sign
57860,./lenet_images/JoSayJQ28JO532vqDlq09A_0.jpg,other-sign
57861,./lenet_images/JoSayJQ28JO532vqDlq09A_1.jpg,other-sign
57862,./lenet_images/JoSayJQ28JO532vqDlq09A_2.jpg,other-sign
57863,./lenet_images/JoSayJQ28JO532vqDlq09A_3.jpg,other-sign
57864,./lenet_images/JoSayJQ28JO532vqDlq09A_4.jpg,other-sign
57865,./lenet_images/JoSayJQ28JO532vqDlq09A_5.jpg,other-sign
57866,./lenet_images/JOSE5k_Ju6UqwwQNjgfmQA_0.jpg,complementary--chevron-left--g4
57867,./lenet_images/JOSE5k_Ju6UqwwQNjgfmQA_1.jpg,complementary--chevron-left--g4
57868,./lenet_images/JOUmV6hgEKPSfbu3jdbRHw_0.jpg,other-sign
57869,./lenet_images/JOUmV6hgEKPSfbu3jdbRHw_1.jpg,warning--road-narrows-left--g2
57870,./lenet_images/JOUmV6hgEKPSfbu3jdbRHw_2.jpg,warning--road-narrows-left--g2
57871,./lenet_images/JOUmV6hgEKPSfbu3jdbRHw_3.jpg,other-sign
57872,./lenet_images/JOUmV6hgEKPSfbu3jdbRHw_4.jpg,other-sign
57873,./lenet_images/JOUmV6hgEKPSfbu3jdbRHw_5.jpg,other-sign
57874,./lenet_images/JoU_0aTUMR8Pzdlo6DPQSw_0.jpg,other-sign
57875,./lenet_images/JoU_0aTUMR8Pzdlo6DPQSw_1.jpg,other-sign
57876,./lenet_images/JoU_0aTUMR8Pzdlo6DPQSw_2.jpg,other-sign
57877,./lenet_images/JoYvIzvnCc7WKzgANf7p7g_0.jpg,other-sign
57878,./lenet_images/JoYvIzvnCc7WKzgANf7p7g_1.jpg,other-sign
57879,./lenet_images/JoYvIzvnCc7WKzgANf7p7g_2.jpg,other-sign
57880,./lenet_images/JoYvIzvnCc7WKzgANf7p7g_3.jpg,other-sign
57881,./lenet_images/JO_J2JuaakO0DdvO1m9jkQ_0.jpg,other-sign
57882,./lenet_images/JO_J2JuaakO0DdvO1m9jkQ_1.jpg,warning--double-curve-first-left--g1
57883,./lenet_images/JO_J2JuaakO0DdvO1m9jkQ_2.jpg,regulatory--no-entry--g1
57884,./lenet_images/JP083V6RChMzZoAvgROM4A_0.jpg,regulatory--yield--g1
57885,./lenet_images/JP083V6RChMzZoAvgROM4A_1.jpg,other-sign
57886,./lenet_images/JP083V6RChMzZoAvgROM4A_2.jpg,other-sign
57887,./lenet_images/Jpbi1CIvD6VMwEWMX78N8Q_0.jpg,other-sign
57888,./lenet_images/Jpbi1CIvD6VMwEWMX78N8Q_1.jpg,other-sign
57889,./lenet_images/Jpbi1CIvD6VMwEWMX78N8Q_2.jpg,other-sign
57890,./lenet_images/Jpbi1CIvD6VMwEWMX78N8Q_3.jpg,other-sign
57891,./lenet_images/Jpbi1CIvD6VMwEWMX78N8Q_4.jpg,other-sign
57892,./lenet_images/Jpbi1CIvD6VMwEWMX78N8Q_5.jpg,other-sign
57893,./lenet_images/Jpbi1CIvD6VMwEWMX78N8Q_6.jpg,other-sign
57894,./lenet_images/Jpbi1CIvD6VMwEWMX78N8Q_7.jpg,regulatory--one-way-straight--g1
57895,./lenet_images/Jpbi1CIvD6VMwEWMX78N8Q_8.jpg,regulatory--no-stopping--g15
57896,./lenet_images/Jpbi1CIvD6VMwEWMX78N8Q_9.jpg,regulatory--one-way-straight--g1
57897,./lenet_images/Jpbi1CIvD6VMwEWMX78N8Q_10.jpg,other-sign
57898,./lenet_images/Jpbi1CIvD6VMwEWMX78N8Q_11.jpg,regulatory--go-straight--g1
57899,./lenet_images/JpeOuLcLNvYZ_8wMKwdJXg_0.jpg,other-sign
57900,./lenet_images/JpEZsdulD6azBy0YQJginw_0.jpg,warning--curve-right--g1
57901,./lenet_images/JPgdlD0T0XaB_IWXQaUnpA_0.jpg,other-sign
57902,./lenet_images/JPgdlD0T0XaB_IWXQaUnpA_1.jpg,complementary--distance--g3
57903,./lenet_images/JpI-O43xmHFGaHAlAAYF_A_0.jpg,other-sign
57904,./lenet_images/JpI-O43xmHFGaHAlAAYF_A_1.jpg,other-sign
57905,./lenet_images/JpI-O43xmHFGaHAlAAYF_A_2.jpg,complementary--chevron-left--g1
57906,./lenet_images/JpI-O43xmHFGaHAlAAYF_A_3.jpg,other-sign
57907,./lenet_images/JpI-O43xmHFGaHAlAAYF_A_4.jpg,complementary--maximum-speed-limit-40--g1
57908,./lenet_images/JpI-O43xmHFGaHAlAAYF_A_5.jpg,complementary--chevron-left--g1
57909,./lenet_images/JpI-O43xmHFGaHAlAAYF_A_6.jpg,other-sign
57910,./lenet_images/JpI-O43xmHFGaHAlAAYF_A_7.jpg,other-sign
57911,./lenet_images/JpI-O43xmHFGaHAlAAYF_A_8.jpg,warning--double-curve-first-left--g2
57912,./lenet_images/JpI-O43xmHFGaHAlAAYF_A_9.jpg,other-sign
57913,./lenet_images/JpI-O43xmHFGaHAlAAYF_A_10.jpg,other-sign
57914,./lenet_images/JpI-O43xmHFGaHAlAAYF_A_11.jpg,other-sign
57915,./lenet_images/JPiha3rnfp7YhRDp25J27w_0.jpg,regulatory--yield--g1
57916,./lenet_images/JPiha3rnfp7YhRDp25J27w_1.jpg,regulatory--no-stopping--g15
57917,./lenet_images/JPiha3rnfp7YhRDp25J27w_2.jpg,other-sign
57918,./lenet_images/JPiha3rnfp7YhRDp25J27w_3.jpg,information--pedestrians-crossing--g1
57919,./lenet_images/JPiha3rnfp7YhRDp25J27w_4.jpg,other-sign
57920,./lenet_images/JPiha3rnfp7YhRDp25J27w_5.jpg,other-sign
57921,./lenet_images/JPiha3rnfp7YhRDp25J27w_6.jpg,information--pedestrians-crossing--g1
57922,./lenet_images/Jpp4KaAGWgWerf9_kzC4SA_0.jpg,warning--road-bump--g2
57923,./lenet_images/JprRd1gLmtJeqkQHWsRBeQ_0.jpg,other-sign
57924,./lenet_images/JprRd1gLmtJeqkQHWsRBeQ_1.jpg,regulatory--no-parking--g2
57925,./lenet_images/JpT0RKYA26B9yGtMUs6-kA_0.jpg,other-sign
57926,./lenet_images/JpT0RKYA26B9yGtMUs6-kA_1.jpg,other-sign
57927,./lenet_images/JPuMlHO0gKzxX4UCbbyj7w_0.jpg,other-sign
57928,./lenet_images/JPuMlHO0gKzxX4UCbbyj7w_1.jpg,other-sign
57929,./lenet_images/JPuMlHO0gKzxX4UCbbyj7w_2.jpg,other-sign
57930,./lenet_images/JPuMlHO0gKzxX4UCbbyj7w_3.jpg,regulatory--no-parking--g1
57931,./lenet_images/JPuMlHO0gKzxX4UCbbyj7w_4.jpg,other-sign
57932,./lenet_images/JPuMlHO0gKzxX4UCbbyj7w_5.jpg,regulatory--no-parking--g1
57933,./lenet_images/JPuMlHO0gKzxX4UCbbyj7w_6.jpg,other-sign
57934,./lenet_images/JPW64gnK-IoUDR9nl5LB5g_0.jpg,warning--road-bump--g1
57935,./lenet_images/JPW64gnK-IoUDR9nl5LB5g_1.jpg,regulatory--maximum-speed-limit-60--g1
57936,./lenet_images/JPW64gnK-IoUDR9nl5LB5g_2.jpg,warning--railroad-crossing-without-barriers--g3
57937,./lenet_images/JPW64gnK-IoUDR9nl5LB5g_3.jpg,warning--railroad-crossing-without-barriers--g3
57938,./lenet_images/JPW64gnK-IoUDR9nl5LB5g_4.jpg,other-sign
57939,./lenet_images/JPW64gnK-IoUDR9nl5LB5g_5.jpg,other-sign
57940,./lenet_images/JPW64gnK-IoUDR9nl5LB5g_6.jpg,other-sign
57941,./lenet_images/JPW64gnK-IoUDR9nl5LB5g_7.jpg,other-sign
57942,./lenet_images/JPW64gnK-IoUDR9nl5LB5g_8.jpg,other-sign
57943,./lenet_images/JpwrPcj5Qlf-fP9Qff1XhQ_0.jpg,regulatory--no-parking--g1
57944,./lenet_images/JpwrPcj5Qlf-fP9Qff1XhQ_1.jpg,other-sign
57945,./lenet_images/JpwrPcj5Qlf-fP9Qff1XhQ_2.jpg,other-sign
57946,./lenet_images/JpwrPcj5Qlf-fP9Qff1XhQ_3.jpg,other-sign
57947,./lenet_images/JpwrPcj5Qlf-fP9Qff1XhQ_4.jpg,other-sign
57948,./lenet_images/JpwrPcj5Qlf-fP9Qff1XhQ_5.jpg,other-sign
57949,./lenet_images/JpwrPcj5Qlf-fP9Qff1XhQ_6.jpg,other-sign
57950,./lenet_images/Jq3GkXgESou1-jnNl3ySsQ_0.jpg,regulatory--priority-road--g4
57951,./lenet_images/Jq3GkXgESou1-jnNl3ySsQ_1.jpg,other-sign
57952,./lenet_images/JQ4vTG7b-MibNhwnzuGWqg_0.jpg,regulatory--no-parking--g1
57953,./lenet_images/JQB2Ry6QTqGt0lrSnKRlag_0.jpg,warning--other-danger--g1
57954,./lenet_images/JQB2Ry6QTqGt0lrSnKRlag_1.jpg,other-sign
57955,./lenet_images/JQB2Ry6QTqGt0lrSnKRlag_2.jpg,other-sign
57956,./lenet_images/JQB2Ry6QTqGt0lrSnKRlag_3.jpg,other-sign
57957,./lenet_images/JQB2Ry6QTqGt0lrSnKRlag_4.jpg,other-sign
57958,./lenet_images/JQB2Ry6QTqGt0lrSnKRlag_5.jpg,other-sign
57959,./lenet_images/JQB2Ry6QTqGt0lrSnKRlag_6.jpg,complementary--distance--g1
57960,./lenet_images/JQB2Ry6QTqGt0lrSnKRlag_7.jpg,other-sign
57961,./lenet_images/JQB2Ry6QTqGt0lrSnKRlag_8.jpg,other-sign
57962,./lenet_images/JQB2Ry6QTqGt0lrSnKRlag_9.jpg,other-sign
57963,./lenet_images/JQB2Ry6QTqGt0lrSnKRlag_10.jpg,other-sign
57964,./lenet_images/JQB2Ry6QTqGt0lrSnKRlag_11.jpg,other-sign
57965,./lenet_images/JQB2Ry6QTqGt0lrSnKRlag_12.jpg,other-sign
57966,./lenet_images/JQB2Ry6QTqGt0lrSnKRlag_13.jpg,other-sign
57967,./lenet_images/JQB2Ry6QTqGt0lrSnKRlag_14.jpg,warning--road-narrows--g1
57968,./lenet_images/JQB2Ry6QTqGt0lrSnKRlag_15.jpg,other-sign
57969,./lenet_images/JQB2Ry6QTqGt0lrSnKRlag_16.jpg,regulatory--priority-road--g4
57970,./lenet_images/JQB2Ry6QTqGt0lrSnKRlag_17.jpg,warning--pedestrians-crossing--g1
57971,./lenet_images/JQB2Ry6QTqGt0lrSnKRlag_18.jpg,other-sign
57972,./lenet_images/JQB2Ry6QTqGt0lrSnKRlag_19.jpg,other-sign
57973,./lenet_images/JqBZ71x6Lyrr3MWYrZakww_0.jpg,other-sign
57974,./lenet_images/JqBZ71x6Lyrr3MWYrZakww_1.jpg,other-sign
57975,./lenet_images/JqBZ71x6Lyrr3MWYrZakww_2.jpg,other-sign
57976,./lenet_images/JqBZ71x6Lyrr3MWYrZakww_3.jpg,other-sign
57977,./lenet_images/JqBZ71x6Lyrr3MWYrZakww_4.jpg,other-sign
57978,./lenet_images/JqBZ71x6Lyrr3MWYrZakww_5.jpg,other-sign
57979,./lenet_images/JqBZ71x6Lyrr3MWYrZakww_6.jpg,other-sign
57980,./lenet_images/JqBZ71x6Lyrr3MWYrZakww_7.jpg,other-sign
57981,./lenet_images/JqBZ71x6Lyrr3MWYrZakww_8.jpg,other-sign
57982,./lenet_images/JqBZ71x6Lyrr3MWYrZakww_9.jpg,other-sign
57983,./lenet_images/JqCWcfk6hAiaWHsbObPbQA_0.jpg,warning--traffic-signals--g2
57984,./lenet_images/JqfD7mxV42uyAUOPI49zpA_0.jpg,regulatory--height-limit--g1
57985,./lenet_images/JqfD7mxV42uyAUOPI49zpA_1.jpg,other-sign
57986,./lenet_images/JqfD7mxV42uyAUOPI49zpA_2.jpg,other-sign
57987,./lenet_images/JqfD7mxV42uyAUOPI49zpA_3.jpg,other-sign
57988,./lenet_images/JqfD7mxV42uyAUOPI49zpA_4.jpg,other-sign
57989,./lenet_images/JqFDjRUDWjOxPlag5cDViQ_0.jpg,information--disabled-persons--g1
57990,./lenet_images/JqFDjRUDWjOxPlag5cDViQ_1.jpg,information--disabled-persons--g1
57991,./lenet_images/JqFDjRUDWjOxPlag5cDViQ_2.jpg,complementary--keep-left--g1
57992,./lenet_images/JqFDjRUDWjOxPlag5cDViQ_3.jpg,warning--pedestrians-crossing--g4
57993,./lenet_images/JqFDjRUDWjOxPlag5cDViQ_4.jpg,other-sign
57994,./lenet_images/JqFDjRUDWjOxPlag5cDViQ_5.jpg,warning--pedestrians-crossing--g4
57995,./lenet_images/JqFDjRUDWjOxPlag5cDViQ_6.jpg,other-sign
57996,./lenet_images/JqFDjRUDWjOxPlag5cDViQ_7.jpg,other-sign
57997,./lenet_images/JqFDjRUDWjOxPlag5cDViQ_8.jpg,complementary--keep-left--g1
57998,./lenet_images/JqFDjRUDWjOxPlag5cDViQ_9.jpg,other-sign
57999,./lenet_images/JqFDjRUDWjOxPlag5cDViQ_10.jpg,other-sign
58000,./lenet_images/JqFDjRUDWjOxPlag5cDViQ_11.jpg,other-sign
58001,./lenet_images/JqFDjRUDWjOxPlag5cDViQ_12.jpg,other-sign
58002,./lenet_images/JqFDjRUDWjOxPlag5cDViQ_13.jpg,other-sign
58003,./lenet_images/JqFDjRUDWjOxPlag5cDViQ_14.jpg,other-sign
58004,./lenet_images/JqHE0ZdAFRlC4ZfsREIaxw_0.jpg,regulatory--one-way-left--g1
58005,./lenet_images/JqHE0ZdAFRlC4ZfsREIaxw_1.jpg,other-sign
58006,./lenet_images/JqI5I41Kg7zvg5bmeYO6Pg_0.jpg,other-sign
58007,./lenet_images/JqI5I41Kg7zvg5bmeYO6Pg_1.jpg,other-sign
58008,./lenet_images/JqI5I41Kg7zvg5bmeYO6Pg_2.jpg,other-sign
58009,./lenet_images/JqMksASKPCqW6C80looAPg_0.jpg,warning--children--g1
58010,./lenet_images/JqMksASKPCqW6C80looAPg_1.jpg,regulatory--no-entry--g1
58011,./lenet_images/JqMksASKPCqW6C80looAPg_2.jpg,other-sign
58012,./lenet_images/JqMksASKPCqW6C80looAPg_3.jpg,regulatory--priority-road--g4
58013,./lenet_images/JqMksASKPCqW6C80looAPg_4.jpg,other-sign
58014,./lenet_images/JqMksASKPCqW6C80looAPg_5.jpg,other-sign
58015,./lenet_images/JqMksASKPCqW6C80looAPg_6.jpg,other-sign
58016,./lenet_images/JqMksASKPCqW6C80looAPg_7.jpg,other-sign
58017,./lenet_images/JqMksASKPCqW6C80looAPg_8.jpg,other-sign
58018,./lenet_images/JqoyeNCQ5zX4y8umyYHO7g_0.jpg,other-sign
58019,./lenet_images/JqoyeNCQ5zX4y8umyYHO7g_1.jpg,other-sign
58020,./lenet_images/JqoyeNCQ5zX4y8umyYHO7g_2.jpg,other-sign
58021,./lenet_images/JqqvGeMtyK6Am7UG1e6SmQ_0.jpg,warning--curve-left--g1
58022,./lenet_images/JQSJghP5SOqR_05LbCNReA_0.jpg,warning--slippery-road-surface--g2
58023,./lenet_images/JQSJghP5SOqR_05LbCNReA_1.jpg,warning--slippery-road-surface--g2
58024,./lenet_images/JQSJghP5SOqR_05LbCNReA_2.jpg,other-sign
58025,./lenet_images/JQSJghP5SOqR_05LbCNReA_3.jpg,other-sign
58026,./lenet_images/JQSJghP5SOqR_05LbCNReA_4.jpg,other-sign
58027,./lenet_images/JQSJghP5SOqR_05LbCNReA_5.jpg,other-sign
58028,./lenet_images/JqtUH3M8OSHuoFxeiKgFEQ_0.jpg,other-sign
58029,./lenet_images/JqtUH3M8OSHuoFxeiKgFEQ_1.jpg,regulatory--maximum-speed-limit-60--g1
58030,./lenet_images/JqtUH3M8OSHuoFxeiKgFEQ_2.jpg,warning--pedestrians-crossing--g4
58031,./lenet_images/JqtUH3M8OSHuoFxeiKgFEQ_3.jpg,other-sign
58032,./lenet_images/JqtUH3M8OSHuoFxeiKgFEQ_4.jpg,other-sign
58033,./lenet_images/JqtUH3M8OSHuoFxeiKgFEQ_5.jpg,other-sign
58034,./lenet_images/JqtUH3M8OSHuoFxeiKgFEQ_6.jpg,other-sign
58035,./lenet_images/JqtUH3M8OSHuoFxeiKgFEQ_7.jpg,other-sign
58036,./lenet_images/JqtUH3M8OSHuoFxeiKgFEQ_8.jpg,other-sign
58037,./lenet_images/JqtUH3M8OSHuoFxeiKgFEQ_9.jpg,other-sign
58038,./lenet_images/JqtUH3M8OSHuoFxeiKgFEQ_10.jpg,other-sign
58039,./lenet_images/JqtUH3M8OSHuoFxeiKgFEQ_11.jpg,other-sign
58040,./lenet_images/JqtUH3M8OSHuoFxeiKgFEQ_12.jpg,other-sign
58041,./lenet_images/JqtUH3M8OSHuoFxeiKgFEQ_13.jpg,other-sign
58042,./lenet_images/JQvbI7QpqxBof-sOawtddw_0.jpg,regulatory--no-overtaking--g5
58043,./lenet_images/JQvbI7QpqxBof-sOawtddw_1.jpg,other-sign
58044,./lenet_images/JQvbI7QpqxBof-sOawtddw_2.jpg,warning--road-bump--g2
58045,./lenet_images/JQxpQ3okiVYacb-qGNBm-g_0.jpg,regulatory--turn-right-ahead--g1
58046,./lenet_images/JQxpQ3okiVYacb-qGNBm-g_1.jpg,information--airport--g2
58047,./lenet_images/JQxpQ3okiVYacb-qGNBm-g_2.jpg,regulatory--one-way-straight--g1
58048,./lenet_images/JQxpQ3okiVYacb-qGNBm-g_3.jpg,other-sign
58049,./lenet_images/JQxpQ3okiVYacb-qGNBm-g_4.jpg,other-sign
58050,./lenet_images/JQxpQ3okiVYacb-qGNBm-g_5.jpg,other-sign
58051,./lenet_images/JQxpQ3okiVYacb-qGNBm-g_6.jpg,other-sign
58052,./lenet_images/JQxpQ3okiVYacb-qGNBm-g_7.jpg,other-sign
58053,./lenet_images/JQxpQ3okiVYacb-qGNBm-g_8.jpg,other-sign
58054,./lenet_images/JQxpQ3okiVYacb-qGNBm-g_9.jpg,other-sign
58055,./lenet_images/JQxpQ3okiVYacb-qGNBm-g_10.jpg,other-sign
58056,./lenet_images/Jqytdb1Jp1SAIcZakHD7cg_0.jpg,warning--trucks-crossing--g1
58057,./lenet_images/Jqytdb1Jp1SAIcZakHD7cg_1.jpg,other-sign
58058,./lenet_images/Jqytdb1Jp1SAIcZakHD7cg_2.jpg,other-sign
58059,./lenet_images/JR-bHP_4y6pQW9FSeL73pQ_0.jpg,regulatory--priority-over-oncoming-vehicles--g1
58060,./lenet_images/JR-bHP_4y6pQW9FSeL73pQ_1.jpg,information--pedestrians-crossing--g1
58061,./lenet_images/JR-bHP_4y6pQW9FSeL73pQ_2.jpg,warning--roadworks--g1
58062,./lenet_images/JR-bHP_4y6pQW9FSeL73pQ_3.jpg,warning--road-narrows--g1
58063,./lenet_images/JR-bHP_4y6pQW9FSeL73pQ_4.jpg,regulatory--turn-left--g1
58064,./lenet_images/JR-bHP_4y6pQW9FSeL73pQ_5.jpg,regulatory--maximum-speed-limit-20--g1
58065,./lenet_images/JR-bHP_4y6pQW9FSeL73pQ_6.jpg,regulatory--turn-right--g1
58066,./lenet_images/JR-bHP_4y6pQW9FSeL73pQ_7.jpg,other-sign
58067,./lenet_images/JR-bHP_4y6pQW9FSeL73pQ_8.jpg,complementary--distance--g2
58068,./lenet_images/JR-bHP_4y6pQW9FSeL73pQ_9.jpg,other-sign
58069,./lenet_images/JR-bHP_4y6pQW9FSeL73pQ_10.jpg,other-sign
58070,./lenet_images/JR-bHP_4y6pQW9FSeL73pQ_11.jpg,other-sign
58071,./lenet_images/JR02TYTV4-_22-CIfLkiOw_0.jpg,other-sign
58072,./lenet_images/JR02TYTV4-_22-CIfLkiOw_1.jpg,other-sign
58073,./lenet_images/JR02TYTV4-_22-CIfLkiOw_2.jpg,other-sign
58074,./lenet_images/JR02TYTV4-_22-CIfLkiOw_3.jpg,other-sign
58075,./lenet_images/JR02TYTV4-_22-CIfLkiOw_4.jpg,other-sign
58076,./lenet_images/JR02TYTV4-_22-CIfLkiOw_5.jpg,other-sign
58077,./lenet_images/JR02TYTV4-_22-CIfLkiOw_6.jpg,other-sign
58078,./lenet_images/JR02TYTV4-_22-CIfLkiOw_7.jpg,other-sign
58079,./lenet_images/JR02TYTV4-_22-CIfLkiOw_8.jpg,other-sign
58080,./lenet_images/JR02TYTV4-_22-CIfLkiOw_9.jpg,other-sign
58081,./lenet_images/JR02TYTV4-_22-CIfLkiOw_10.jpg,other-sign
58082,./lenet_images/JR02TYTV4-_22-CIfLkiOw_11.jpg,other-sign
58083,./lenet_images/JR02TYTV4-_22-CIfLkiOw_12.jpg,other-sign
58084,./lenet_images/Jr5rQeRpL9gfXnb0p93Qog_0.jpg,other-sign
58085,./lenet_images/Jr5rQeRpL9gfXnb0p93Qog_1.jpg,other-sign
58086,./lenet_images/Jr5rQeRpL9gfXnb0p93Qog_2.jpg,other-sign
58087,./lenet_images/Jr5rQeRpL9gfXnb0p93Qog_3.jpg,other-sign
58088,./lenet_images/Jr5rQeRpL9gfXnb0p93Qog_4.jpg,other-sign
58089,./lenet_images/Jr5rQeRpL9gfXnb0p93Qog_5.jpg,other-sign
58090,./lenet_images/Jr5rQeRpL9gfXnb0p93Qog_6.jpg,other-sign
58091,./lenet_images/Jr7k4YMKhnvPl3d1AXsv4Q_0.jpg,regulatory--yield--g1
58092,./lenet_images/JR8_SXC8515u99xX2cW7lA_0.jpg,other-sign
58093,./lenet_images/JR8_SXC8515u99xX2cW7lA_1.jpg,regulatory--maximum-speed-limit-40--g1
58094,./lenet_images/JR8_SXC8515u99xX2cW7lA_2.jpg,other-sign
58095,./lenet_images/JR8_SXC8515u99xX2cW7lA_3.jpg,regulatory--maximum-speed-limit-40--g1
58096,./lenet_images/JR8_SXC8515u99xX2cW7lA_4.jpg,warning--t-roads--g1
58097,./lenet_images/JR8_SXC8515u99xX2cW7lA_5.jpg,other-sign
58098,./lenet_images/JR8_SXC8515u99xX2cW7lA_6.jpg,other-sign
58099,./lenet_images/JrA3j_odfCqChdt53PCo0A_0.jpg,regulatory--no-stopping--g15
58100,./lenet_images/JrA3j_odfCqChdt53PCo0A_1.jpg,regulatory--keep-right--g1
58101,./lenet_images/JrA3j_odfCqChdt53PCo0A_2.jpg,other-sign
58102,./lenet_images/JrA3j_odfCqChdt53PCo0A_3.jpg,information--pedestrians-crossing--g1
58103,./lenet_images/JrA3j_odfCqChdt53PCo0A_4.jpg,other-sign
58104,./lenet_images/JrA3j_odfCqChdt53PCo0A_5.jpg,regulatory--shared-path-pedestrians-and-bicycles--g1
58105,./lenet_images/JrA3j_odfCqChdt53PCo0A_6.jpg,other-sign
58106,./lenet_images/JrA3j_odfCqChdt53PCo0A_7.jpg,other-sign
58107,./lenet_images/JrA3j_odfCqChdt53PCo0A_8.jpg,other-sign
58108,./lenet_images/JrA3j_odfCqChdt53PCo0A_9.jpg,other-sign
58109,./lenet_images/JrA3j_odfCqChdt53PCo0A_10.jpg,other-sign
58110,./lenet_images/JrA3j_odfCqChdt53PCo0A_11.jpg,other-sign
58111,./lenet_images/JrBYPL1K4P_EkwU6nGm5aw_0.jpg,other-sign
58112,./lenet_images/JrCNGPU7EEMpyccnlNmIvQ_0.jpg,warning--winding-road-first-right--g1
58113,./lenet_images/JrCNGPU7EEMpyccnlNmIvQ_1.jpg,other-sign
58114,./lenet_images/JrCNGPU7EEMpyccnlNmIvQ_2.jpg,other-sign
58115,./lenet_images/JrEA_0FXTdFfyyNk6V8nTw_0.jpg,warning--double-curve-first-right--g2
58116,./lenet_images/JREL0kzUqe_hHtKS_BY1uA_0.jpg,other-sign
58117,./lenet_images/JREL0kzUqe_hHtKS_BY1uA_1.jpg,other-sign
58118,./lenet_images/JREL0kzUqe_hHtKS_BY1uA_2.jpg,other-sign
58119,./lenet_images/JREL0kzUqe_hHtKS_BY1uA_3.jpg,other-sign
58120,./lenet_images/JREL0kzUqe_hHtKS_BY1uA_4.jpg,other-sign
58121,./lenet_images/JRfcGajJCT6k60XiVcDsFw_0.jpg,regulatory--yield--g1
58122,./lenet_images/JRfcGajJCT6k60XiVcDsFw_1.jpg,other-sign
58123,./lenet_images/JRfcGajJCT6k60XiVcDsFw_2.jpg,warning--pedestrians-crossing--g4
58124,./lenet_images/JRfcGajJCT6k60XiVcDsFw_3.jpg,other-sign
58125,./lenet_images/JRfcGajJCT6k60XiVcDsFw_4.jpg,complementary--keep-left--g1
58126,./lenet_images/JRfcGajJCT6k60XiVcDsFw_5.jpg,other-sign
58127,./lenet_images/JRfcGajJCT6k60XiVcDsFw_6.jpg,other-sign
58128,./lenet_images/JrgAZPyMCyahQ1idISN7JA_0.jpg,other-sign
58129,./lenet_images/JrgAZPyMCyahQ1idISN7JA_1.jpg,other-sign
58130,./lenet_images/JrgAZPyMCyahQ1idISN7JA_2.jpg,other-sign
58131,./lenet_images/JrGFD2qKiR9Zbb62obwH-Q_0.jpg,regulatory--no-straight-through--g1
58132,./lenet_images/JrGFD2qKiR9Zbb62obwH-Q_1.jpg,regulatory--no-stopping--g2
58133,./lenet_images/Jrh5CBPhxLquBY4x6WZdog_0.jpg,warning--height-restriction--g2
58134,./lenet_images/Jrh5CBPhxLquBY4x6WZdog_1.jpg,other-sign
58135,./lenet_images/Jrh5CBPhxLquBY4x6WZdog_2.jpg,other-sign
58136,./lenet_images/Jrh5CBPhxLquBY4x6WZdog_3.jpg,complementary--obstacle-delineator--g2
58137,./lenet_images/Jrh5CBPhxLquBY4x6WZdog_4.jpg,other-sign
58138,./lenet_images/Jrh5CBPhxLquBY4x6WZdog_5.jpg,other-sign
58139,./lenet_images/Jrh5CBPhxLquBY4x6WZdog_6.jpg,other-sign
58140,./lenet_images/Jrh5CBPhxLquBY4x6WZdog_7.jpg,other-sign
58141,./lenet_images/Jrh5CBPhxLquBY4x6WZdog_8.jpg,other-sign
58142,./lenet_images/JrhR7ID0K43xyyjzbt0cSQ_0.jpg,other-sign
58143,./lenet_images/JrhR7ID0K43xyyjzbt0cSQ_1.jpg,other-sign
58144,./lenet_images/JrhR7ID0K43xyyjzbt0cSQ_2.jpg,other-sign
58145,./lenet_images/JrhR7ID0K43xyyjzbt0cSQ_3.jpg,other-sign
